sex,age,educ,income,religion,sg1,sg9,sc1,sc7b,pi1,pm3,vp1,vdn1b,pid1,med1
2,53.0,8,0,3,2,1,2,0,2,3,2,SVP,1,28
2,73.0,3,4,1,2,1,8,0,2,2,2,SVP,2,2
2,53.0,9,0,2,2,1,2,0,4,4,2,SVP,1,28
2,37.0,7,0,2,2,1,2,0,2,2,2,FDP,1,23
2,63.0,5,0,4,2,1,8,0,2,1,2,FDP,2,23
2,64.0,9,5,3,2,2,9,0,4,2,2,SVP,2,28
2,70.0,7,4,2,2,2,8,0,2,3,2,SVP,1,23
2,43.0,5,5,4,2,1,2,0,2,2,2,SP,1,23
1,38.0,4,3,1,2,2,2,0,4,3,2,SP,2,23
2,67.0,5,1,4,2,2,7,0,4,4,2,SVP,1,26
1,83.0,2,4,4,2,1,8,0,2,1,2,SVP,1,28
2,58.0,3,0,1,2,2,2,0,4,4,2,FDP,2,28
2,51.0,9,5,4,2,1,2,0,4,3,2,SVP,2,28
2,48.0,7,0,1,2,1,2,0,2,3,2,SVP,1,28
2,34.0,7,3,4,2,1,2,0,2,3,2,SVP,2,29
2,57.0,8,0,1,2,2,2,0,2,2,2,SVP,2,28
2,34.0,4,5,1,2,1,7,0,2,2,2,CVP,1,28
2,20.0,9,4,2,2,1,2,0,1,3,2,CVP,1,28
2,53.0,9,3,1,2,2,2,0,4,2,2,SVP,0,28
2,66.0,9,4,1,2,1,2,0,4,2,2,SVP,2,28
1,66.0,9,4,4,2,1,8,0,2,4,2,EVP,1,28
2,61.0,9,2,1,2,1,2,0,4,2,2,CVP,1,28
2,79.0,2,4,4,2,1,8,0,3,3,2,SVP,1,28
2,56.0,9,1,4,2,1,2,0,2,3,2,SVP,2,28
2,80.0,9,1,1,2,2,8,0,4,4,2,CVP,1,28
2,41.0,8,5,4,2,1,7,0,2,3,2,SP,2,21
1,55.0,2,1,2,2,1,7,0,4,4,2,SP,2,28
2,89.0,8,4,4,2,1,8,0,4,3,2,SVP,1,28
2,46.0,9,0,3,2,1,2,0,4,4,2,SVP,2,28
2,36.0,5,5,4,2,1,2,0,2,2,2,SVP,1,28
1,41.0,9,5,4,2,1,4,0,3,2,2,SVP,1,28
1,53.0,2,5,1,2,1,4,0,2,4,2,SVP,2,28
2,40.0,5,0,1,2,2,2,0,2,2,2,FDP,2,28
2,69.0,9,2,1,2,2,8,0,2,0,2,CVP,2,28
2,46.0,9,5,4,2,1,7,0,2,2,2,SP,2,28
2,68.0,6,1,4,2,2,8,0,2,1,2,SVP,2,28
2,64.0,4,3,4,2,1,2,0,2,3,2,FDP,1,29
1,40.0,4,1,4,2,2,7,0,2,4,2,SP,1,28
1,55.0,4,3,4,2,1,7,0,4,2,2,SVP,2,28
2,53.0,9,2,1,2,2,9,0,2,4,2,SVP,1,28
2,31.0,9,1,1,2,1,2,0,4,4,2,SVP,2,28
2,27.0,4,1,4,2,1,2,0,2,3,2,SP,2,15
1,63.0,9,2,1,2,1,4,0,2,4,2,CVP,1,28
2,80.0,9,4,1,2,2,8,0,4,3,2,CVP,1,28
1,85.0,2,4,4,2,2,8,0,3,2,2,SP,1,28
2,84.0,9,4,4,2,1,8,0,2,1,2,CVP,2,28
1,33.0,9,3,4,2,1,2,0,2,3,2,SVP,1,28
2,18.0,2,3,3,2,2,5,0,3,3,2,SP,1,28
1,53.0,9,5,4,2,1,7,0,3,3,2,CVP,1,26
1,38.0,4,0,4,2,2,7,0,2,3,2,SP,1,28
2,63.0,8,5,1,2,1,2,0,4,2,2,CVP,2,28
1,46.0,9,1,4,2,1,7,0,4,3,2,SVP,1,28
2,69.0,9,4,4,2,2,8,0,4,1,2,SP,2,29
2,55.0,9,3,4,2,1,2,0,4,2,2,SVP,2,28
1,43.0,4,0,1,3,2,7,0,3,2,2,SP,1,3
1,86.0,9,4,1,3,1,8,0,2,3,2,CVP,1,6
2,41.0,5,3,4,3,2,2,0,2,3,2,FDP,2,8
1,54.0,1,2,1,3,2,7,0,2,4,2,SP,2,28
2,32.0,3,1,1,3,2,2,0,2,2,2,SP,1,3
2,27.0,5,1,2,3,2,2,0,2,2,2,SVP,1,8
1,38.0,8,3,1,3,2,7,0,2,3,2,SP,2,3
1,46.0,2,2,2,3,1,2,0,1,2,2,SP,1,28
1,50.0,8,4,1,3,2,7,0,4,2,2,CVP,2,3
2,80.0,2,4,1,3,2,8,0,3,4,2,SP,2,3
2,46.0,7,0,1,3,2,2,0,4,3,2,CVP,2,6
1,69.0,3,5,1,3,2,8,0,2,3,2,SVP,1,28
1,26.0,9,0,2,3,2,2,0,3,1,2,SVP,1,3
2,74.0,9,3,1,3,2,8,0,2,2,2,SVP,1,3
1,73.0,2,2,1,3,1,8,0,2,2,2,CVP,2,3
1,47.0,3,0,1,3,1,4,0,3,2,2,SP,2,6
2,38.0,7,3,2,3,2,7,0,4,3,2,FDP,1,3
1,42.0,9,1,2,3,2,2,0,4,3,2,SP,2,3
1,57.0,9,5,1,3,2,7,0,2,2,2,FDP,1,3
1,53.0,9,5,1,3,2,4,0,2,3,2,FDP,2,8
2,53.0,1,4,1,3,1,2,0,2,3,2,FDP,1,8
1,37.0,2,1,1,3,1,4,0,3,2,2,FDP,1,6
1,70.0,2,4,2,3,2,8,0,2,0,2,FDP,2,3
1,33.0,9,4,2,3,2,7,0,3,2,2,SP,2,8
2,34.0,7,5,1,3,2,2,0,3,1,2,CVP,2,6
1,46.0,9,2,1,3,2,7,0,2,3,2,FDP,2,3
1,62.0,2,4,1,3,2,8,0,2,3,2,CVP,2,6
1,50.0,9,2,2,3,2,7,0,3,1,2,FDP,1,8
2,71.0,5,1,1,3,2,8,0,2,1,2,CVP,2,3
1,39.0,7,3,1,3,2,7,0,4,3,2,FDP,2,3
1,70.0,9,4,2,3,2,8,0,4,4,2,SP,2,1
2,44.0,7,1,1,3,2,7,0,4,2,2,SP,2,8
2,37.0,9,1,1,3,2,2,0,3,1,2,FDP,2,28
2,68.0,9,4,1,3,2,8,0,3,2,2,CVP,2,8
2,54.0,9,5,1,3,1,2,0,2,0,2,CVP,2,6
1,61.0,3,4,1,3,2,4,0,2,1,2,SP,2,8
2,54.0,8,0,2,3,1,2,0,2,4,2,SP,2,29
1,67.0,9,2,4,3,2,8,0,4,4,2,SP,1,28
1,79.0,2,4,1,3,2,8,0,2,3,2,CVP,1,6
2,53.0,9,1,1,3,2,2,0,3,1,2,FDP,1,8
1,40.0,7,1,2,3,2,7,0,2,2,2,SP,2,8
2,79.0,4,1,2,3,2,8,0,4,0,2,SP,1,8
2,22.0,4,5,1,3,1,5,0,2,4,2,CVP,2,6
2,53.0,9,1,1,3,1,2,0,4,3,2,FDP,2,3
2,33.0,7,0,0,3,2,2,0,4,3,2,SP,0,3
2,56.0,5,4,2,3,1,1,0,2,4,2,SP,2,3
2,49.0,5,3,1,3,2,2,0,4,3,2,CVP,2,3
2,49.0,3,1,1,3,1,2,0,2,4,2,FDP,2,8
2,60.0,9,1,1,3,2,8,0,3,2,2,FDP,2,8
2,36.0,4,1,1,3,2,2,0,2,3,2,SP,1,8
1,37.0,9,1,4,3,1,4,0,3,3,2,SP,2,8
2,32.0,7,1,1,3,2,2,0,2,3,2,FDP,1,28
2,29.0,5,4,1,3,2,9,0,2,4,2,FDP,2,8
1,58.0,1,1,4,3,2,1,0,2,0,2,CVP,1,3
1,33.0,3,3,1,3,1,2,0,2,2,2,FDP,1,8
1,81.0,4,5,2,3,2,1,0,4,0,2,FDP,2,8
1,87.0,2,4,1,3,2,8,0,3,2,2,FDP,2,6
2,38.0,9,0,2,3,2,2,0,2,1,2,FDP,1,8
2,47.0,9,5,1,3,2,2,0,4,2,2,SP,2,3
1,75.0,9,4,1,3,1,8,0,2,3,2,SP,2,8
1,66.0,9,4,4,3,2,8,0,2,3,2,CVP,2,3
2,57.0,9,3,1,3,2,2,0,2,3,2,SP,2,8
2,33.0,5,5,1,3,1,2,0,2,3,2,FDP,2,8
1,61.0,3,1,1,3,2,2,0,2,3,2,SP,2,3
2,74.0,9,1,3,3,1,8,0,2,2,2,FDP,2,8
2,42.0,9,3,1,3,1,2,0,4,1,2,SVP,2,3
2,56.0,4,3,1,3,2,2,0,4,2,2,FDP,2,3
1,60.0,8,5,3,3,2,7,0,2,3,2,FDP,2,3
1,62.0,3,4,1,3,1,8,0,2,4,2,CVP,2,3
1,38.0,6,1,2,3,2,4,0,3,3,2,FDP,1,28
1,70.0,3,2,1,3,1,4,0,3,3,2,FDP,2,8
1,70.0,1,4,1,3,2,8,0,3,3,2,CVP,2,6
2,47.0,7,0,1,3,2,2,0,4,4,2,SP,2,3
1,38.0,9,5,2,3,2,7,0,2,1,2,SP,2,28
1,34.0,9,5,1,3,1,7,0,4,1,2,FDP,2,8
1,75.0,8,4,1,3,2,8,0,2,2,2,FDP,2,8
2,34.0,5,5,1,3,2,2,0,2,2,2,FDP,2,3
1,63.0,2,4,1,3,1,8,0,2,2,2,CVP,2,6
1,57.0,9,1,1,3,2,4,0,3,1,2,FDP,2,8
2,52.0,3,2,1,3,2,2,0,3,3,2,CVP,1,3
2,60.0,3,5,1,3,2,8,0,2,3,2,SP,1,3
2,47.0,8,1,1,3,1,2,0,3,1,2,CVP,2,6
2,75.0,5,0,1,3,2,8,0,4,2,2,FDP,2,8
1,60.0,5,2,1,3,2,7,0,2,3,2,CVP,2,3
2,71.0,5,5,2,3,2,7,0,2,4,2,SP,2,8
2,62.0,9,3,1,3,2,1,0,2,2,2,SP,2,3
2,43.0,3,2,1,3,2,2,0,3,4,2,FDP,2,3
1,48.0,4,3,1,3,2,2,0,2,4,2,SP,2,3
1,63.0,9,1,1,3,1,8,0,3,1,2,FDP,2,3
2,60.0,1,1,1,3,1,7,0,2,1,2,FDP,2,28
1,63.0,3,1,1,3,2,7,0,3,1,2,SP,2,28
2,58.0,9,1,1,3,2,8,0,3,3,2,CVP,2,6
2,51.0,9,1,1,3,2,2,0,4,3,2,SP,2,28
1,44.0,9,1,1,3,2,4,0,3,3,2,SP,1,3
1,45.0,9,3,1,3,2,4,0,3,3,2,FDP,1,8
2,53.0,7,5,1,3,2,2,0,4,4,2,SP,2,3
1,52.0,2,1,1,3,1,2,0,2,3,2,CVP,2,8
1,48.0,3,2,1,3,2,4,0,2,1,2,FDP,2,3
2,71.0,9,1,1,3,1,8,0,4,1,2,CVP,2,3
2,47.0,8,3,1,3,2,2,0,2,3,2,CVP,2,6
2,43.0,9,2,2,3,2,4,0,4,3,2,FDP,2,8
1,38.0,7,5,1,3,2,7,0,2,0,2,SP,2,8
2,57.0,7,3,2,3,2,2,0,4,3,2,SP,2,13
1,70.0,3,1,1,3,2,8,0,2,2,2,CVP,1,6
1,70.0,2,4,1,3,1,8,0,3,3,2,CVP,2,28
2,55.0,7,0,4,3,1,2,0,2,2,2,FDP,2,3
2,58.0,7,3,1,3,2,2,0,4,1,2,CVP,2,8
2,61.0,3,3,1,3,2,2,0,2,4,2,SP,1,28
1,48.0,4,0,2,3,2,7,0,2,2,2,SP,2,3
1,37.0,3,1,2,3,2,2,0,2,3,2,FDP,2,3
1,76.0,9,4,1,3,1,8,0,2,0,2,FDP,2,8
1,69.0,2,1,1,3,2,4,0,4,1,2,SP,2,28
2,38.0,3,5,1,3,1,2,0,3,3,2,CVP,2,8
1,31.0,9,1,1,3,2,4,0,3,3,2,FDP,1,8
1,80.0,3,4,1,3,2,4,0,3,0,2,SVP,1,6
1,65.0,5,1,3,3,1,8,0,2,4,2,SP,2,8
1,67.0,2,1,1,3,2,4,0,2,2,2,CVP,2,6
1,65.0,7,4,1,3,1,8,0,3,1,2,SP,1,28
2,74.0,2,1,1,3,2,8,0,3,1,2,CVP,1,6
1,45.0,9,0,1,3,2,2,0,2,3,2,FDP,2,3
1,81.0,6,4,1,3,2,8,0,1,4,2,CVP,2,28
2,67.0,8,5,4,3,2,8,0,3,4,2,CVP,1,6
2,22.0,2,0,2,3,2,5,0,3,2,2,FDP,1,6
2,21.0,4,2,0,3,1,5,0,2,4,2,SP,2,0
2,72.0,5,1,1,3,1,8,0,2,4,2,CVP,2,8
2,50.0,9,1,1,3,1,2,0,3,2,2,CVP,2,28
1,34.0,5,4,1,3,2,4,0,1,2,2,FDP,2,28
2,60.0,7,2,2,3,2,8,0,4,2,2,SP,2,8
2,86.0,9,4,1,3,1,8,0,1,3,2,SP,2,3
2,59.0,4,5,4,3,2,2,0,3,1,2,SVP,1,3
2,70.0,3,2,1,3,2,8,0,1,1,2,CVP,1,3
2,41.0,8,3,1,3,2,2,0,2,1,2,SVP,2,3
1,73.0,2,4,1,3,2,8,0,3,1,2,CVP,2,28
1,55.0,1,1,1,3,2,2,0,2,3,2,FDP,1,8
2,72.0,4,1,1,3,1,8,0,4,2,2,SVP,2,8
2,49.0,8,1,1,3,2,2,0,3,3,2,SVP,1,8
2,51.0,3,3,1,3,1,2,0,3,2,2,FDP,2,8
1,56.0,2,5,1,3,1,2,0,4,4,2,SP,2,8
2,48.0,3,0,1,3,2,7,0,2,2,2,CVP,2,3
2,24.0,9,1,1,3,1,2,0,3,3,2,CVP,1,28
1,73.0,4,4,1,3,2,4,0,2,4,2,SP,2,8
2,33.0,7,2,2,3,2,2,0,4,4,2,SP,2,8
2,30.0,9,5,1,3,2,2,0,2,1,2,SP,1,8
2,29.0,7,3,2,3,2,7,0,2,4,2,SP,2,3
1,43.0,5,3,1,3,1,4,0,2,3,2,FDP,2,3
2,35.0,7,1,1,3,2,2,0,2,2,2,FDP,1,3
2,50.0,8,0,1,3,2,2,0,4,3,2,FDP,2,3
1,53.0,2,1,1,3,1,4,0,2,3,2,FDP,2,8
2,65.0,3,5,1,3,2,8,0,2,1,2,SVP,1,3
2,79.0,3,5,4,2,2,8,0,4,4,2,FDP,2,28
1,34.0,8,0,1,3,2,7,0,2,1,2,CVP,1,3
2,58.0,8,5,1,3,2,2,0,4,3,2,FDP,2,28
2,60.0,9,2,1,3,1,2,0,3,1,2,SP,2,28
2,59.0,9,1,1,3,2,2,0,2,4,2,SP,2,3
1,47.0,9,1,1,3,1,4,0,3,1,2,CVP,2,8
2,28.0,5,3,1,3,2,2,0,2,2,2,CVP,1,3
1,33.0,7,3,1,3,1,2,0,3,2,2,SVP,2,3
1,74.0,9,2,4,3,2,8,0,3,0,2,FDP,2,28
1,70.0,2,4,4,3,2,8,0,2,1,2,FDP,1,3
2,45.0,9,5,2,3,2,2,0,4,0,2,FDP,2,26
1,57.0,4,4,1,3,2,2,0,2,1,2,FDP,1,3
1,40.0,9,3,1,3,2,4,0,3,3,2,SVP,1,8
1,59.0,3,2,1,3,2,4,0,2,2,2,PdA,2,6
2,38.0,9,1,1,3,2,2,0,4,1,2,CVP,2,8
1,42.0,9,1,1,3,2,7,0,3,3,2,SP,2,8
2,86.0,5,1,1,3,1,8,0,3,0,2,FDP,2,8
1,49.0,2,1,3,3,1,7,0,2,3,2,CVP,1,26
2,70.0,4,4,2,3,2,8,0,2,3,2,CVP,2,8
1,68.0,3,4,4,3,2,8,0,3,2,2,SP,1,3
1,70.0,2,4,1,3,1,8,0,2,3,2,CVP,2,6
2,57.0,9,1,1,3,1,2,0,3,2,2,SP,2,8
2,49.0,7,0,2,3,2,2,0,4,4,2,SP,2,28
1,79.0,6,4,1,3,2,8,0,3,3,2,FDP,2,3
1,54.0,3,5,1,3,2,4,0,3,1,2,CVP,2,28
1,72.0,9,1,1,3,1,1,0,3,2,2,CVP,1,6
1,56.0,4,1,1,3,1,2,0,2,1,2,FDP,2,8
2,36.0,3,5,1,3,2,2,0,2,3,2,CVP,2,3
2,68.0,4,5,2,3,2,2,0,2,3,2,FDP,2,3
2,43.0,8,1,1,3,2,2,0,2,3,2,SP,1,3
2,34.0,7,3,1,3,2,2,0,4,2,2,FDP,2,3
1,75.0,2,4,1,3,2,8,0,3,1,2,SP,1,28
1,68.0,3,1,1,3,2,2,0,3,2,2,CVP,2,28
1,57.0,7,5,2,3,2,7,0,2,4,2,SP,1,0
2,48.0,9,0,1,3,2,2,0,2,2,2,FDP,2,8
2,69.0,9,0,2,3,2,8,0,4,4,2,SP,2,8
1,73.0,2,4,1,3,2,8,0,2,2,2,FDP,1,3
2,37.0,9,5,1,3,2,2,0,2,4,2,SP,2,8
2,36.0,9,0,1,3,2,2,0,2,3,2,FDP,2,8
1,69.0,1,4,1,3,1,8,0,3,1,2,FDP,2,8
1,65.0,2,2,2,3,2,8,0,1,1,2,CVP,1,28
1,59.0,9,5,1,3,1,4,0,3,3,2,SP,2,8
2,20.0,9,2,2,3,2,7,0,3,1,2,FDP,2,3
1,77.0,2,4,1,3,2,8,0,3,1,2,CVP,1,28
1,71.0,2,5,1,3,1,8,0,1,1,2,CVP,2,6
2,25.0,8,1,3,3,2,2,0,2,1,2,SP,2,8
1,59.0,4,1,1,3,2,8,0,2,1,2,CVP,2,3
2,44.0,8,5,1,3,2,2,0,2,4,2,SP,2,8
1,37.0,5,2,4,3,2,4,0,2,1,2,SP,2,8
2,82.0,8,4,1,3,2,2,0,4,2,2,SVP,1,3
1,74.0,2,4,1,3,2,8,0,2,0,2,CVP,2,28
2,27.0,7,5,1,3,2,2,0,2,2,2,CVP,2,3
2,70.0,2,4,1,3,2,8,0,2,1,2,SVP,1,6
1,20.0,3,4,2,3,1,9,0,3,3,2,CVP,1,8
1,26.0,9,3,1,3,2,2,0,3,3,2,SP,2,8
2,55.0,3,4,1,3,2,1,0,3,3,2,CVP,2,8
2,56.0,5,3,1,3,1,2,0,2,3,2,CVP,1,3
1,38.0,7,3,1,3,2,7,0,2,3,2,SP,2,8
2,62.0,7,5,1,3,2,8,0,4,4,2,FDP,2,3
2,37.0,5,0,2,3,2,2,0,3,1,2,FDP,2,3
2,20.0,4,5,1,3,2,5,0,2,3,2,CVP,1,6
1,54.0,9,1,1,3,2,4,0,4,4,2,SP,2,8
1,52.0,5,5,1,3,2,4,0,2,3,2,FDP,1,3
1,62.0,2,4,4,2,1,4,0,3,1,2,SP,1,28
2,70.0,6,4,2,3,2,8,0,3,2,2,SP,2,3
1,52.0,3,3,1,3,2,4,0,4,3,2,FDP,2,3
1,70.0,4,4,1,3,2,8,0,4,3,2,FDP,2,8
1,70.0,9,4,1,3,2,8,0,3,1,2,CVP,1,3
1,43.0,8,0,1,3,2,7,0,3,4,2,SP,2,3
2,33.0,4,1,2,3,1,2,0,2,1,2,FDP,2,3
2,22.0,4,5,2,3,2,5,0,4,2,2,SP,2,3
1,51.0,1,2,2,3,2,7,0,4,1,2,CVP,2,3
1,18.0,2,3,2,3,2,5,0,2,2,2,FDP,1,3
2,57.0,7,3,1,3,1,2,0,4,1,2,FDP,2,3
1,59.0,2,5,1,3,2,7,0,2,4,2,CVP,0,6
2,46.0,5,5,1,3,2,7,0,4,3,2,SP,2,3
1,43.0,2,4,1,3,2,4,0,3,0,2,FDP,1,28
2,52.0,7,3,1,3,1,2,0,2,3,2,SP,2,3
1,29.0,1,5,1,3,2,2,0,2,2,2,FDP,1,8
1,37.0,4,2,1,3,2,7,0,2,4,2,SP,2,3
1,32.0,2,0,1,3,2,7,0,2,2,2,SP,2,3
1,50.0,3,4,1,3,2,2,0,2,3,2,FDP,2,3
1,69.0,2,1,4,3,2,8,0,3,2,2,CVP,2,3
2,75.0,1,4,1,3,1,8,0,2,2,2,FDP,2,6
2,70.0,9,1,1,3,1,8,0,2,1,2,FDP,2,8
1,70.0,9,4,1,3,2,8,0,3,3,2,CVP,2,3
2,36.0,3,0,1,3,2,2,0,4,4,2,CVP,2,3
2,68.0,2,4,1,3,1,8,0,3,0,2,CVP,2,6
1,40.0,3,5,1,3,1,2,0,2,1,2,CVP,1,8
2,51.0,7,5,1,3,2,2,0,4,2,2,FDP,2,3
1,47.0,9,5,1,3,2,7,0,2,1,2,SP,2,8
2,44.0,5,1,1,3,2,1,0,2,3,2,SP,1,6
1,43.0,2,2,2,3,1,7,0,3,1,2,FDP,2,28
2,58.0,9,4,1,3,2,7,0,3,3,2,SP,2,3
1,42.0,9,5,1,3,2,7,0,1,2,2,FDP,1,8
1,46.0,3,0,1,3,2,4,0,2,3,2,SP,2,3
2,55.0,1,5,1,3,2,2,0,3,2,2,FDP,1,8
1,63.0,3,5,4,3,1,8,0,2,2,2,SP,2,8
1,59.0,5,4,1,3,1,1,0,2,4,2,FDP,2,8
1,71.0,9,2,1,3,2,8,0,1,1,2,CVP,2,28
1,77.0,9,4,4,3,2,8,0,4,3,2,FDP,2,28
1,64.0,6,4,1,3,2,8,0,2,1,2,FDP,2,28
1,82.0,2,4,1,3,2,8,0,2,1,2,FDP,0,28
2,28.0,3,4,2,3,1,9,0,3,2,2,FDP,1,8
2,38.0,4,4,2,3,2,2,0,4,4,2,SVP,1,28
2,68.0,3,1,1,3,2,8,0,2,0,2,FDP,2,3
2,65.0,7,1,4,3,1,8,0,2,3,2,FDP,2,3
1,55.0,9,2,1,3,2,4,0,3,2,2,CVP,2,6
2,70.0,7,5,2,3,2,8,0,2,1,2,SP,0,3
2,35.0,5,5,1,3,1,2,0,3,2,2,FDP,1,8
2,31.0,9,5,1,3,2,6,0,4,2,2,SP,2,3
2,57.0,9,2,2,3,2,2,0,2,3,2,FDP,2,28
2,58.0,9,1,1,3,2,2,0,2,1,2,SP,2,3
1,55.0,2,4,1,3,2,2,0,3,3,2,FDP,2,3
1,76.0,2,1,1,3,2,8,0,3,4,2,FDP,2,3
1,55.0,9,2,1,3,2,4,0,4,3,2,FDP,2,8
1,53.0,4,1,1,3,2,7,0,2,3,2,SP,2,8
2,46.0,7,2,2,3,2,2,0,4,0,2,FDP,2,3
2,66.0,7,2,1,3,2,7,0,4,2,2,FDP,2,3
2,53.0,5,4,2,3,1,3,0,2,3,2,SP,2,8
1,84.0,2,2,4,3,2,8,0,2,1,2,FDP,2,3
2,56.0,2,4,2,3,2,7,0,2,2,2,SP,2,3
2,72.0,5,2,1,3,2,8,0,2,0,2,SP,1,3
1,58.0,7,2,1,3,2,4,0,3,3,2,FDP,1,3
1,33.0,7,3,1,3,2,7,0,4,1,2,SP,2,8
1,83.0,2,4,1,3,2,8,0,2,3,2,SP,2,6
1,53.0,4,3,1,3,2,7,0,4,4,2,FDP,2,3
1,35.0,1,1,1,3,2,4,0,3,1,2,CVP,1,28
2,51.0,8,1,2,3,2,7,0,2,3,2,SP,2,8
2,40.0,9,5,1,3,1,2,0,2,0,2,SP,2,8
1,75.0,2,4,4,3,2,8,0,2,2,2,SP,2,3
1,39.0,6,1,1,3,2,4,0,2,3,2,FDP,2,3
1,72.0,2,3,4,3,2,8,0,4,4,2,SVP,2,8
1,50.0,6,1,1,3,2,4,0,3,3,2,SP,2,8
2,42.0,4,3,2,1,1,2,0,4,4,2,SP,2,1
2,43.0,9,5,1,1,2,2,0,2,2,2,SVP,2,28
1,82.0,9,2,4,1,2,8,0,3,1,2,SVP,1,28
1,77.0,2,4,4,1,1,8,0,1,1,2,SP,1,28
2,71.0,1,4,2,1,1,8,0,3,1,2,SVP,1,1
1,55.0,9,1,4,1,1,7,0,2,1,2,SP,2,28
1,75.0,2,4,4,1,2,8,0,2,2,2,SP,1,28
2,72.0,3,3,1,1,2,8,0,4,3,2,CVP,2,1
1,53.0,4,0,2,1,2,2,0,3,2,2,PdA,1,1
2,25.0,7,1,2,1,2,2,0,4,1,2,SVP,2,13
2,36.0,5,1,4,1,1,2,0,2,2,2,FDP,2,1
1,82.0,3,4,1,1,2,8,0,3,1,2,CVP,2,28
2,49.0,5,0,4,1,2,2,0,4,2,2,FDP,2,1
2,54.0,4,3,1,1,2,2,0,4,1,2,SP,2,28
2,56.0,9,3,2,3,2,2,0,4,4,2,SP,2,3
1,67.0,4,1,1,1,2,8,0,2,3,2,FDP,1,13
1,66.0,5,4,4,1,1,8,0,1,1,2,FDP,1,1
2,41.0,7,3,1,1,1,2,0,2,2,2,CVP,2,1
2,51.0,5,0,2,1,2,2,0,2,3,2,FDP,1,28
2,48.0,9,3,3,1,1,2,0,2,2,2,SVP,1,13
1,49.0,9,3,1,1,2,4,0,2,4,2,SP,1,28
2,57.0,9,5,4,1,1,2,0,2,2,2,SVP,2,1
2,85.0,7,1,4,1,2,8,0,2,2,2,FDP,2,13
2,33.0,5,0,4,1,1,7,0,2,4,2,PdA,2,1
1,70.0,4,5,4,1,1,8,0,2,2,2,SP,1,1
2,50.0,5,5,2,1,2,2,0,2,4,2,SP,2,1
2,51.0,5,3,1,1,2,2,0,2,1,2,FDP,1,28
2,52.0,9,0,1,1,2,2,0,2,0,2,SP,2,1
2,48.0,7,5,1,1,2,2,0,4,4,2,SP,2,13
1,55.0,9,5,1,1,2,4,0,2,1,2,SVP,1,1
1,47.0,9,3,1,1,1,7,0,2,4,2,FDP,1,1
1,59.0,9,1,4,1,2,8,0,3,2,2,SVP,1,1
1,54.0,2,1,4,1,1,3,0,3,3,2,FDP,1,1
1,52.0,9,1,1,1,1,2,0,2,3,2,CSP,2,28
2,57.0,9,0,2,1,2,7,0,2,2,2,SVP,2,1
2,36.0,7,5,4,1,2,7,0,2,3,2,PdA,1,13
1,82.0,6,2,1,1,2,8,0,2,4,2,FDP,1,1
2,45.0,9,0,4,1,2,2,0,2,2,2,FDP,1,1
2,52.0,9,1,1,1,2,2,0,2,2,2,SP,2,1
1,61.0,8,1,4,1,2,6,0,4,2,2,CVP,1,7
1,72.0,7,5,3,1,1,8,0,2,3,2,SP,2,28
1,40.0,9,4,2,1,1,2,0,3,2,2,SP,2,28
1,63.0,2,5,4,1,1,8,0,2,3,2,FDP,2,28
2,29.0,9,0,2,1,2,2,0,2,2,2,FDP,2,11
2,34.0,9,3,2,1,1,7,0,2,1,2,SVP,2,11
2,30.0,9,5,2,1,1,2,0,2,3,2,FDP,1,1
1,62.0,4,0,2,1,2,9,0,4,3,2,SP,2,29
1,47.0,9,0,1,1,2,2,0,3,3,2,SVP,1,1
2,40.0,9,5,4,1,2,2,0,2,3,2,SP,2,18
1,72.0,6,4,1,1,1,8,0,2,3,2,SP,2,28
1,33.0,9,3,4,1,1,7,0,2,2,2,SVP,1,28
1,55.0,9,2,1,1,2,7,0,3,1,2,SVP,1,28
2,62.0,7,3,1,1,2,1,0,4,3,2,CVP,2,1
1,64.0,2,4,1,1,1,8,0,2,1,2,FDP,2,28
1,32.0,5,0,1,1,2,7,0,2,1,2,FDP,1,1
2,33.0,5,3,2,1,1,2,0,2,3,2,SP,0,1
1,44.0,3,2,4,1,2,4,0,2,3,2,FDP,1,1
2,37.0,9,5,4,1,1,2,0,4,3,2,FDP,2,1
1,57.0,9,3,4,1,2,7,0,2,3,2,SVP,1,1
2,33.0,8,4,4,1,1,3,0,4,1,2,FDP,2,1
2,50.0,9,0,1,1,2,2,0,2,4,2,SP,2,11
1,51.0,5,1,4,1,1,7,0,3,1,2,SVP,1,1
2,46.0,7,0,3,1,2,2,0,4,2,2,SP,2,1
2,45.0,7,3,1,1,2,7,0,3,3,2,FDP,2,1
2,18.0,2,2,1,1,2,5,0,3,2,2,SVP,2,11
2,29.0,7,0,1,1,1,2,0,3,2,2,CVP,1,1
1,38.0,9,1,4,1,2,7,0,2,1,2,SP,2,1
1,54.0,7,0,4,1,1,2,0,2,4,2,SP,1,1
1,46.0,7,3,2,1,1,3,0,3,1,2,SVP,1,1
1,56.0,4,3,2,1,2,7,0,2,3,2,SVP,2,1
1,53.0,9,2,4,1,2,2,0,3,2,2,SVP,2,1
2,22.0,7,3,4,1,2,5,0,4,2,2,FDP,2,13
1,80.0,3,5,1,1,2,8,0,4,1,2,FDP,2,11
1,81.0,2,4,2,1,2,8,0,3,3,2,SVP,1,28
1,46.0,8,0,1,1,2,7,0,2,3,2,FDP,2,1
1,61.0,5,2,4,1,2,2,0,2,3,2,FDP,1,18
